Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
1364068,K Smoke Mart,11726 Aurora Ave N,,Seattle,WA,98133,8200,KING,Convenience Store,47.715,-122.34447,,,-13619324.101772936,6059571.281744366
1458289,Watan Bakery & Halal Store,23811 104th Ave SE,Ste 103,Kent,WA,98031,3311,KING,Grocery Store,47.388569,-122.20307,,,-13603583.525774766,6005730.668109104
1384520,C & C Food Store,3002 Beacon Ave S,,Seattle,WA,98144,5817,KING,Convenience Store,47.57679,-122.30933,,,-13615412.334866459,6036734.356986566
1261958,Outlet Chevron Food Mart 1,1402 Outlet Collection Way Sw,,Auburn,WA,98001,6527,KING,Convenience Store,47.296188,-122.24996,,,-13608803.296698062,5990554.209763367
1261184,BELLEVUE (CENTRAL) 162,416 116th Ave NE,,Bellevue,WA,98004,5209,KING,Supermarket,47.614044,-122.18558,,,-13601636.547880793,6042884.0212917235
1261196,Dollar Tree 7063,12030 NE 85th St,,Kirkland,WA,98033,8039,KING,Other,47.679298,-122.17962,,,-13600973.083715664,6053666.322651405
1384339,7-eleven 38805A,2415 Griffin Ave,,Enumclaw,WA,98022,2409,KING,Convenience Store,47.206863,-122.00056,,,-13581040.215694219,5975904.987056756
1384502,Emanuel 76 On Redmond Fall City Rd,23530 NE Redmond Fall City Rd,,Redmond,WA,98053,8372,KING,Convenience Store,47.64473,-122.02519,,,-13583782.014752459,6047952.771386015
1260628,Dollar Tree 7045,1005 Stevenson Ave,,Enumclaw,WA,98022,2912,KING,Other,47.201466,-121.9897,,,-13579831.286024205,5975020.674532212
1311793,S Mart,5629 119th Ave Se,,Bellevue,WA,98006,3715,KING,Supermarket,47.552025,-122.17912,,,-13600917.423970265,6032648.721775231
1386105,7-eleven 38807a,20727 108th Ave SE,,Kent,WA,98031,1535,KING,Convenience Store,47.416252,-122.19707,,,-13602915.608830005,6010283.641923898
1384980,Tienda Tikal,15420 Ambaum Blvd SW,,Burien,WA,98166,2423,KING,Grocery Store,47.464298,-122.34324,,,-13619187.178799257,6018191.36801515
1385916,European Deli And Produce 1,8530 122nd Ave NE,,Kirkland,WA,98033,5831,KING,Grocery Store,47.680092,-122.1773,,,-13600714.822497021,6053797.602930222
1386440,Barclay Seafoods,19115 84th Ave S,,Kent,WA,98032,1207,KING,Other,47.431396,-122.22846,,,-13606409.927646006,6012775.3616159605
1263801,Costco 1225,7725 188th Ave NE,,Redmond,WA,98052,6088,KING,Super Store,47.667694,-122.08782,,,-13590753.95446084,6051747.940547754
1386476,Papa Murphy's Pizza WA168,4435 A St SE,Ste B,Auburn,WA,98002,8619,KING,Specialty Store,47.268551,-122.22919,,,-13606491.190874286,5986019.125207918
1386477,Papa Murphy's Pizza WA196,31653 Pacific Hwy S,Ste F,Federal Way,WA,98003,5496,KING,Specialty Store,47.317608,-122.31548,,,-13616096.949734837,5994070.748419948
1582309,Gelemsiyi Halal Grocery,6301 Rainier Ave S,Ste 5,Seattle,WA,98118,2789,KING,Grocery Store,47.545868,-122.27625,,,-13611729.886111017,6031633.263107489
1387126,Papa Murphy's Pizza WA103,14182 NE Woodinville Duvall Rd,,Woodinville,WA,98072,8551,KING,Specialty Store,47.754684,-122.15046,,,-13597727.007364132,6066139.5965512525
1387128,Papa Murphy's Pizza WA139,11312 NE 124th St,,Kirkland,WA,98034,4303,KING,Specialty Store,47.711212,-122.19006,,,-13602135.259199547,6058944.5708523085
1386842,Lam's Seafood Asian Market,243 Minkler Blvd,,Tukwila,WA,98188,5151,KING,Super Store,47.448654,-122.2599,,,-13609909.812436549,6015615.782809432
1365391,Seattle Chinese Herbs,6951 Martin Luther King Jr Way S,Ste 105,Seattle,WA,98118,3545,KING,Other,47.539429,-122.28249,,,-13612424.519733567,6030571.422470326
1461090,Columbia City Mart 01,3810 S Edmunds St,,Seattle,WA,98118,1730,KING,Convenience Store,47.558807,-122.28487,,,-13612689.460121654,6033767.3982276255
759994,BARTELL DRUGS 40,10116 NE EIGHTH ST,,BELLEVUE,WA,98004,4148,KING,Other,47.618504,-122.20549,,,-13603852.918942487,6043620.544611457
759990,BARTELL DRUGS 38,2222 32nd Ave W,,Seattle,WA,98199,4044,KING,Other,47.638817,-122.39752,,,-13625229.60075952,6046975.823472358
1352592,Qazi Brothers Llc,17658 W Snoqualmie River Rd NE,,Duvall,WA,98019,9203,KING,Specialty Store,47.757435,-121.97995,,,-13578745.92098897,6066595.1151424255
1329453,7-eleven 25303d,511 Central Ave S,,Kent,WA,98032,5903,KING,Convenience Store,47.377613,-122.23064,,,-13606652.604135934,6003929.414763907
1461618,7-eleven #14441a,11505 SE 168th St,,Renton,WA,98055,5931,KING,Convenience Store,47.451946,-122.18657,,,-13601746.754176678,6016157.704996954
1329519,Burien Banana Market,233 SW 152nd St,,Burien,WA,98166,2307,KING,Grocery Store,47.466816,-122.33799,,,-13618602.751472596,6018605.99622931
1329552,Dollar Tree 7396,6623 132nd Ave NE,,Kirkland,WA,98033,8627,KING,Other,47.665161,-122.16415,,,-13599250.971193092,6051329.239775664
1390267,Royal Auburn 76,1111 17th St SE,,Auburn,WA,98002,6936,KING,Grocery Store,47.29377,-122.21397,,,-13604796.908224413,5990157.334245814
1389821,Buena Market,13621 Ambaum Blvd SW,,Burien,WA,98166,1223,KING,Convenience Store,47.480602,-122.34825,,,-13619744.889448132,6020876.429615638
1429722,DOLLARTREE 8506,7730 Center Blvd SE,,Snoqualmie,WA,98065,8743,KING,Other,47.530437,-121.87157,,,-13566681.114576796,6029088.790684552
1428984,Rose Market,12001 NE 12th St,Ste 79,Bellevue,WA,98005,2418,KING,Grocery Store,47.620178,-122.17885,,,-13600887.367707752,6043897.004782084
1330056,Addis Market LLC,13500 Aurora Ave N,,Seattle,WA,98133,7523,KING,Grocery Store,47.727016,-122.34496,,,-13619378.648323422,6061559.586992421
1429133,Jay's Mini Mart,15815 1st Ave S,,Burien,WA,98148,1294,KING,Convenience Store,47.461205,-122.33443,,,-13618206.45408537,6017682.0842083655
1331509,Fasika Grocery,7900 Renton Ave S,,Seattle,WA,98118,4434,KING,Other,47.531441,-122.27824,,,-13611951.411897695,6029254.321038346
1331688,West Kent Grocery Outlet,26104 Pacific Hwy S,,Kent,WA,98032,6910,KING,Supermarket,47.367512,-122.30434,,,-13614856.850607399,6002269.061776
1329855,Whole Foods Market 10655,12501 120th Ave NE,,Kirkland,WA,98034,7501,KING,Super Store,47.710442,-122.17966,,,-13600977.536495296,6058817.182709861
1331117,Burien Grocery Outlet,236 SW 152nd St,,Burien,WA,98166,2308,KING,Other,47.466869,-122.33829,,,-13618636.147319833,6018614.723724453
1329942,Seahurst Handymart,15219 21st Ave SW,,Burien,WA,98166,2007,KING,Convenience Store,47.466198,-122.36104,,,-13621168.66573538,6018504.230992067
1331157,Tom's Finer Food,3306 S 170th St,,Seatac,WA,98188,4497,KING,Convenience Store,47.451141,-122.28978,,,-13613236.03882145,6016025.184439365
1576036,Yaran Market ,1404 Central Ave S,Ste 104,Kent,WA,98032,7433,KING,Grocery Store,47.366856,-122.2292,,,-13606492.304069193,6002161.242699918
1419507,Dhotsons ,12722 SE 312th St,Ste L,Auburn,WA,98092,3145,KING,Grocery Store,47.324089,-122.17221,,,-13600148.206288887,5995135.020309573
1391945,Hillcrest Market,110 Summit Ave E,,Seattle,WA,98102,5676,KING,Grocery Store,47.618866,-122.32525,,,-13617184.541159887,6043680.327960366
1462716,Iman Supermarket,9830 16th Ave SW,,Seattle,WA,98106,2829,KING,Other,47.514584,-122.35482,,,-13620476.258502645,6026475.512704016
1392083,Dollar Tree 8349,2209 Bel Red Rd,,Redmond,WA,98052,5512,KING,Other,47.629963,-122.13544,,,-13596054.988612415,6045513.169224415
1112041,DOLLARTREE 5255,20618 108th Ave SE,,Kent,WA,98031,1536,KING,Other,47.416695,-122.19544,,,-13602734.158060014,6010356.520800939
1332058,East African Imports,306 23rd Ave S,Ste 104,Seattle,WA,98144,2371,KING,Grocery Store,47.600056,-122.30221,,,-13614619.740092011,6040574.453734453
1585840,Skyway Farmers Market And Bazaar,12424 76th Ave S,,Seattle,WA,98178,4809,KING,Farmers and Markets,47.491226,-122.23807,,,-13607479.707952531,6022626.515810061
1431162,Harvey 76,810 Harvey Rd NE,,Auburn,WA,98002,4224,KING,Convenience Store,47.315639,-122.21406,,,-13604806.926978584,5993747.436618446
1591555,Speed Cigar And Grocery,4033 Ne Sunset Blvd,Ste 2,Renton,WA,98056,3368,KING,Convenience Store,47.503803,-122.16548,,,-13599399.026115846,6024698.77641006
1356790,Powar Supermarket Inc,25414 104th Ave SE,,Kent,WA,98030,6435,KING,Grocery Store,47.373676,-122.20235,,,-13603503.375741392,6003282.232134505
1357011,Arco Ampm 7155,7301 Delridge Way SW,,Seattle,WA,98106,1740,KING,Convenience Store,47.537155,-122.36127,,,-13621194.269218262,6030196.453535943
1400424,European Foods 5411,13520 Aurora Ave N,,Seattle,WA,98133,7512,KING,Grocery Store,47.72747,-122.34498,,,-13619380.874713242,6061634.720034224
1400534,Stockbox,901 James St,,Seattle,WA,98104,2115,KING,Grocery Store,47.60553,-122.32462,,,-13617114.409880688,6041478.195791139
1357650,Willis Super Shell,25014 74th Ave S,,Kent,WA,98032,6031,KING,Convenience Store,47.377586,-122.24229,,,-13607949.476203678,6003924.976212
1449791,Amazon Fresh MAB6,2301 S Jackson St,,Seattle,WA,98144,2357,KING,Super Store,47.59882,-122.30186,,,-13614580.778270233,6040370.406684953
1600757,Yellow Bee Cypress,922 E Yesler Way,,Seattle,WA,98122,5418,KING,Grocery Store,47.601879,-122.31992,,,-13616591.208273958,6040875.415422239
1420983,La Supermax - Redmond Mart,17020 Avondale Way NE,,Redmond,WA,98052,4409,KING,Convenience Store,47.673035,-122.11263,,,-13593515.791027423,6052630.865742614
1382219,Puget Consumers Co-Op Ballard 18,1451 NW 46th St,,Seattle,WA,98107,4635,KING,Supermarket,47.662186,-122.37505,,,-13622728.251801394,6050837.503068325
1382239,H Mart,1601 2nd Ave,,Seattle,WA,98101,3508,KING,Supermarket,47.61055,-122.34018,,,-13618846.54115743,6042307.066859351
1422098,7 Eleven  38806a,10255 SE 240th St,,Kent,WA,98031,5183,KING,Convenience Store,47.38649,-122.20277,,,-13603550.129927527,6005388.835230772
1465629,7-eleven #38862a,100 Ellingson Rd,,Pacific,WA,98047,    ,KING,Convenience Store,47.271908,-122.24654,,,-13608422.584039548,5986569.864649189
1338913,Twin Lakes Grocery,3420 SW 320th St,Ste B1,Federal Way,WA,98023,2291,KING,Convenience Store,47.313782,-122.37463,,,-13622681.497615261,5993442.5263694385
1577810,Mont's Market,2350 24th Ave E,Ste B,Seattle,WA,98112,2607,KING,Convenience Store,47.640053,-122.30166,,,-13614558.514372075,6047180.026680741
1402661,City Neighbor Inc. 82481,665 23rd Ave,,Seattle,WA,98122,6000,KING,Convenience Store,47.60783,-122.30327,,,-13614737.738752251,6041857.94756138
1450105,Clara African Store 1,29017 23rd Pl S,,Federal Way,WA,98003,7927,KING,Other,47.341278,-122.30343,,,-13614755.549870778,5997958.329830682
1402124,Sprouts Farmers Market 457,13010 Aurora Ave N,,Seattle,WA,98133,7507,KING,Supermarket,47.723736,-122.34492,,,-13619374.195543792,6061016.795044933
1568644,Shoreline Shell,17505 Aurora Ave N,,Shoreline,WA,98133,4812,KING,Convenience Store,47.756268,-122.34629,,,-13619526.70324618,6066401.876942732
1342225,7-eleven 23930c,14501 Juanita Woodinville Way NE,,Bothell,WA,98011,4877,KING,Convenience Store,47.733253,-122.19512,,,-13602698.53582296,6062591.813421866
1475500,Madrona Market & Deli Llc,3309 E Union St,,Seattle,WA,98122,3371,KING,Convenience Store,47.612743,-122.28977,,,-13613234.925626542,6042669.186301718
1409947,Papa Murphy's Take 'n' Bake Pizza WA204,6519 132nd Ave NE,,Kirkland,WA,98033,8628,KING,Specialty Store,47.664631,-122.16515,,,-13599362.290683884,6051241.634209808
1437024,Grocery Outlet Of Maple Valley 233,26525 Maple Valley Black Diamond Rd SE,,Maple Valley,WA,98038,8391,KING,Super Store,47.363716,-122.02365,,,-13583610.582736636,6001645.176057452
1410470,Tabarak Market,15213 Military Rd S,,Seatac,WA,98188,2141,KING,Grocery Store,47.466663,-122.2887,,,-13613115.813771393,6018580.801811559
1410637,ABC Herb & Grocery 02,610 S Weller St,,Seattle,WA,98104,2925,KING,Other,47.597664,-122.32581,,,-13617246.880074732,6040179.570926621
1410638,Anh Shenh,1041 S King St,,Seattle,WA,98104,3020,KING,Other,47.59816,-122.31779,,,-13616354.09775857,6040261.451496804
1436080,Kent Valley Arco,21214 84th Ave S,,Kent,WA,98032,1967,KING,Convenience Store,47.411564,-122.22732,,,-13606283.023426505,6009512.446594692
1422189,Bombay Fiji Bazaar,24700 36th Ave S,Ste 104,Kent,WA,98032,1518,KING,Grocery Store,47.380318,-122.28532,,,-13612739.553892512,6004374.103429439
1403283,Hong Kong Market In Burien LLC,129 SW 148th St,,Burien,WA,98166,1923,KING,Super Store,47.470417,-122.33546,,,-13618321.113160888,6019198.991904241
1453637,Shah's Deli & Mart,26032 Pacific Hwy S,,Kent,WA,98032,6936,KING,Grocery Store,47.367943,-122.30235,,,-13614635.324820722,6002339.900953777
1403616,Feleg Food Mart None,11463 Rainier Ave S,,Seattle,WA,98178,3963,KING,Convenience Store,47.499516,-122.22079,,,-13605556.107151622,6023992.36927588
1453657,Al-jamil-llc,9823 15th Ave SW,Ste A,Seattle,WA,98106,2847,KING,Grocery Store,47.514992,-122.35448,,,-13620438.409875775,6026542.759312468
1476650,Shree Truck Stop Seattle,7801 Detroit Ave SW,,Seattle,WA,98106,3901,KING,Convenience Store,47.532284,-122.33643,,,-13618429.093066957,6029393.309629475
1477740,Madison Park Shell,3100 E Madison St,,Seattle,WA,98112,4233,KING,Convenience Store,47.626671,-122.29218,,,-13613503.205599353,6044969.403890617
1424263,Snoqualmie 76,8250 Railroad Ave Se,,Snoqualmie,WA,98065,    ,KING,Convenience Store,47.526424,-121.8231,,,-13561285.458858045,6028427.195525706
1579078,Queen Safa Market & Deli 1,23424 Pacific Hwy S,,Kent,WA,98032,2718,KING,Grocery Store,47.391502,-122.29451,,,-13613762.580012903,6006212.940116254
1412107,Wanli Seafood Market,7762 Beacon Ave S,,Seattle,WA,98118,4013,KING,Specialty Store,47.532658,-122.28847,,,-13613090.210288512,6029454.973136278
1424073,Target Store T3275,272 116th Ave NE,,Bellevue,WA,98004,5213,KING,Super Store,47.612705,-122.18554,,,-13601632.095101159,6042662.911416933
1512057,Mdm Super Market,10610 SE Kent Kangley Rd,,Kent,WA,98030,7210,KING,Grocery Store,47.371746,-122.19865,,,-13603091.49362546,6002964.9872798715
1454379,Juanita Friday Market,9703 NE Juanita Dr,,Kirkland,WA,98034,4201,KING,Farmers and Markets,47.704472,-122.21558,,,-13604976.13260459,6057829.574867736
1512401,Khalij Market,23227 Pacific Hwy S,,Kent,WA,98032,2721,KING,Grocery Store,47.393009,-122.29686,,,-13614024.180816267,6006460.745956591
1512461,Grocery Outlet Of Bridle Trails 354,6625 132nd Ave NE,,Kirkland,WA,98033,8627,KING,Supermarket,47.665066,-122.16586,,,-13599441.327522349,6051313.536825789
1478739,Afran Market,25600 Pacific Hwy S,,Kent,WA,98032,5556,KING,Grocery Store,47.371964,-122.30025,,,-13614401.553890055,6003000.820573009
1413281,Maple Valley Farmers Market,25719 Maple Valley Black Diamond Rd Se,,Maple Valley,WA,98038,    ,KING,Farmers and Markets,47.373489,-122.02394,,Washington State Department of Health ,-13583642.865388967,6003251.493394502
1455463,7-Eleven Store 42048H,34727 Pacific Hwy S,,Federal Way,WA,98003,6868,KING,Convenience Store,47.290333,-122.31831,,,-13616411.983893784,5989593.237618632
1406188,Amen Market,16053 Aurora Ave N,Ste D,Shoreline,WA,98133,2610,KING,Grocery Store,47.746475,-122.34563,,,-13619453.232382255,6064780.469557001
1437082,Asle Service Station Llc. 83941,2802 Rainier Ave S,,Seattle,WA,98144,6010,KING,Convenience Store,47.578033,-122.2974,,,-13614084.293341296,6036939.473303176
1657289,Alhamdani Grocery And Sweets,10603 SE 240th St,,Kent,WA,98031,4903,KING,Convenience Store,47.38662,-122.19958,,,-13603195.020751897,6005410.209666853
1665917,CVS Pharmacy 11649,1929 Queen Anne Ave N,,Seattle,WA,98109,2549,KING,Other,47.636784,-122.35735,,,-13620757.896814352,6046639.95604876
1513082,Byblos Market,10460 SE 256th St,,Kent,WA,98030,7688,KING,Grocery Store,47.373024,-122.20024,,,-13603268.491615819,6003175.0579627305
1513453,Apna Bazar,10120 SE 260th St,,Kent,WA,98030,8016,KING,Other,47.369331,-122.2055,,,-13603854.032137392,6002568.036624842
1660433,Sea Market,9627 Des Moines Memorial Dr,,Seattle,WA,98108,5033,KING,Grocery Store,47.515766,-122.31483,,,-13616024.592065824,6026670.331521182
1438628,786 Market ,24823 Pacific Hwy S,Ste 101,Kent,WA,98032,5478,KING,Grocery Store,47.377815,-122.29972,,,-13614342.554559935,6003962.62177992
1424887,Valley Mart,320 1st Ave N,,Algona,WA,98001,8542,KING,Convenience Store,47.278927,-122.25016,,,-13608825.56059622,5987721.493818227
1264160,Senait Store Market,3116 NE 125th St,,Seattle,WA,98125,4515,KING,Grocery Store,47.719475,-122.29437,,,-13613746.995284192,6060311.7130055865
1456468,Cultivate Farms NAFMNP,26826 86th Ave S,,Kent,WA,98030,7567,KING,Farmers and Markets,47.359039,-122.22703,,,-13606250.740774171,6000876.556672285
1642347,365 Mart 12702,12702 Renton Ave S,,Seattle,WA,98178,4850,KING,Convenience Store,47.49015,-122.23791,,,-13607461.896834005,6022449.250758908
1415467,Puget Consumers Co-Op Bellevue 20,11615 NE 4th St,,Bellevue,WA,98004,5268,KING,Supermarket,47.613743,-122.19469,,,-13602650.668441918,6042834.316487506
1456928,Vital Tea Lounge,651 S Jackson St,,Seattle,WA,98104,2928,KING,Grocery Store,47.598976,-122.32468,,,-13617121.089050137,6040396.15993025
1479421,One-stop Pantry,4798 Auburn Way N,Ste 103,Auburn,WA,98002,1501,KING,Convenience Store,47.35041,-122.22562,,,-13606093.780292155,5999458.643382416
1408061,Puget Consumers Co-Op Downtown 24,2230 E Union St,,Seattle,WA,98122,2956,KING,Super Store,47.613304,-122.30296,,,-13614703.229710106,6042761.823947102
1439623,Kent Saar's Super Saver Foods 632,25928 104th Ave SE,,Kent,WA,98030,7606,KING,Super Store,47.369457,-122.20069,,Washington State Department of Health ,-13603318.585386677,6002588.746644377
1439632,Fou Lee Market,2050 S Columbian Way,,Seattle,WA,98108,1536,KING,Supermarket,47.560032,-122.30521,,,-13614953.698564392,6033969.474807305
1439057,Seven Market,19305 55th Ave NE,,Lake Forest Park,WA,98155,3103,KING,Convenience Store,47.768963,-122.26941,,,-13610968.460793989,6068504.216929236
1426338,Latin Market,217 S 4th Pl,,Renton,WA,98057,2426,KING,Grocery Store,47.476494,-122.21435,,,-13604839.209630914,6020199.815713942
1491495,Lh7 Llc,16402 Military Rd S,,Tukwila,WA,98188,3074,KING,Convenience Store,47.455982,-122.28069,,,-13612224.14465014,6016822.14920683
1426541,7-eleven 23938e,4026 A St SE,,Auburn,WA,98002,8642,KING,Convenience Store,47.272209,-122.22827,,,-13606388.776942758,5986619.247521015
1438738,Tienda Latina,927B Harrington Ave NE,,Renton,WA,98056,3013,KING,Convenience Store,47.498016,-122.18166,,,-13601200.175476883,6023745.21455133
1439293,Madrona Farmers Market,1126 Martin Luther King Jr Way,,Seattle,WA,98122,5052,KING,Farmers and Markets,47.612385,-122.29539,,,-13613860.541164799,6042610.070462782
1497764,Ampm Lake Meridian,13130 SE Kent Kangley Rd,,Kent,WA,98030,7915,KING,Convenience Store,47.358448,-122.16602,,,-13599459.138640875,6000779.436428861
1514361,Public Halal Market 0,225 W Meeker St,,Kent,WA,98032,5820,KING,Grocery Store,47.381763,-122.23444,,,-13607075.61820095,6004611.663655537
1514481,7-eleven,21454 Pacific Hwy S,,Seatac,WA,98198,6073,KING,Convenience Store,47.40863,-122.29802,,,-13614153.311425587,6009029.8264235025
1497540,Lucky 5,8856 35th Ave SW,,Seattle,WA,98126,3606,KING,Convenience Store,47.523083,-122.37622,,,-13622858.495605621,6027876.4269036
1483054,Rainier Am/pm,251 Rainier Ave N,,Renton,WA,98057,5323,KING,Convenience Store,47.485245,-122.2186,,,-13605312.317466784,6021641.225135121
1416971,7-Eleven #38700A,12400 SE 312th St,,Auburn,WA,98092,3147,KING,Convenience Store,47.322994,-122.17571,,,-13600537.82450666,5994955.196652173
1483194,Quick Chic,9001 16th Ave SW,,Seattle,WA,98106,2355,KING,Grocery Store,47.52272,-122.35538,,,-13620538.597417489,6027816.587947753
1483223,Zip Market,1431 Market St,,Kirkland,WA,98033,5432,KING,Convenience Store,47.687145,-122.21029,,,-13604387.252498293,6054963.83649146
1483274,Friendly Gas Station,16510 Aurora Ave N,,Shoreline,WA,98133,5309,KING,Convenience Store,47.749023,-122.34508,,,-13619392.006662318,6065202.307446892
1498021,Runlands Grocery,2206 Roosevelt Ave,,Enumclaw,WA,98022,2519,KING,Convenience Store,47.199043,-121.99767,,,-13580718.502365826,5974623.688923011
1481339,QFC 859,2636 Bellevue Way NE,,Bellevue,WA,98004,2209,KING,Super Store,47.634525,-122.20068,,,-13603317.47219177,6046266.766993681
1481138,7-eleven #15525e,3120 S 176th St,,Seatac,WA,98188,4006,KING,Convenience Store,47.445694,-122.29213,,,-13613497.639624815,6015128.54273029
1499033,M2m Mart,128 Broadway E,,Seattle,WA,98102,5712,KING,Other,47.619328,-122.32036,,,-13616640.188849907,6043756.626647786
1498398,Pacific Ampm,401 Ellingson Rd,,Pacific,WA,98047,1004,KING,Convenience Store,47.272163,-122.25692,,,-13609578.08035398,5986611.700618767
1516910,Wallingford Snack Shack,1420 N 45th St,,Seattle,WA,98103,6707,KING,Convenience Store,47.661686,-122.33955,,,-13618776.409878232,6050754.86099425
1517486,Jims Market & Deli,7500 Martin Luther King Jr Way S,,Seattle,WA,98118,3735,KING,Convenience Store,47.534565,-122.28043,,,-13612195.201582532,6029769.397908841
1595133,Food Mart & Gas,12248 Aurora Ave N,Ste A,Seattle,WA,98133,8180,KING,Convenience Store,47.719273,-122.34438,,,-13619314.083018765,6060278.288816095
1586532,Saveway Market,109 Occidental Ave S,,Seattle,WA,98104,2517,KING,Convenience Store,47.601341,-122.33327,,,-13618077.32347605,6040786.595138887
1483952,CHEVRON STATION 1013,2701 216th Ave SE,,Maple Valley,WA,98038,    ,KING,Convenience Store,47.430889,-122.05348,,,-13586931.243146999,6012691.930716941
1492032,Koza Turkish Mediterranean  Grocery,939 6th St S,,Kirkland,WA,98033,6712,KING,Convenience Store,47.667267,-122.19683,,,-13602888.892152218,6051677.356719682
1492447,Amazon Fresh MAB7,13201 Aurora Ave N,,Seattle,WA,98133,7584,KING,Super Store,47.725433,-122.3465,,,-13619550.080339245,6061297.6194163645
1492136,Puget Consumers Co-op 23,430 Kirkland Way,,Kirkland,WA,98033,6615,KING,Supermarket,47.676014,-122.19992,,,-13603232.869378766,6053123.365992046
1493454,Awaday Trading Inc,6727 Mlk Jr Way S,Ste C,Seattle,WA,98118,3205,KING,Grocery Store,47.541641,-122.28389,,,-13612580.367020676,6030936.183581913
1517924,Madina Halal Market,21630 Pacific Hwy S,,Des Moines,WA,98198,7701,KING,Grocery Store,47.407467,-122.2978,,,-13614128.821137613,6008838.529412968
1660261,Crossroads Farmers Market 1,15600 NE 8th St,,Bellevue,WA,98008,3927,KING,Farmers and Markets,47.617397,-122.13181,,,-13595650.898860836,6043437.729038119
1518022,Sammi's Mini Halal Market,7184 Sylvan Way SW,,Seattle,WA,98106,1761,KING,Grocery Store,47.537594,-122.36275,,,-13621359.022064636,6030268.84073106
1518793,Stadium Chevron 4212,18725 Bothell Way NE,,Bothell,WA,98011,1930,KING,Convenience Store,47.763947,-122.20852,,,-13604190.21699959,6067673.487058348
1600927,Ravensdale Market,27534 SE Kent Kangley Rd,,Ravensdale,WA,98051,9582,KING,Convenience Store,47.35807,-121.97425,,,-13578111.39989145,6000717.319483162
1482381,Northshore Marathon,2100 SW 356th St,,Federal Way,WA,98023,3058,KING,Convenience Store,47.283005,-122.36172,,,-13621244.362989118,5988390.654132774
1482390,India Village,10457 SE 240th St,,Kent,WA,98031,5301,KING,Grocery Store,47.386555,-122.20028,,,-13603272.944395455,6005399.522442223
1630895,7-Eleven #23931G,11657 Des Moines Memorial Dr S,,Seattle,WA,98168,1227,KING,Convenience Store,47.498177,-122.3088,,,-13615353.33553634,6023771.742153499
1466799,Rainier 76,6230 Rainier Ave S,,Seattle,WA,98118,2728,KING,Convenience Store,47.546272,-122.27561,,,-13611658.64163691,6031699.890164101
1468390,Papa Murphy's Take And Bake Pizza WA028,17650 140th Ave SE,Ste B,Renton,WA,98058,6814,KING,Specialty Store,47.444023,-122.15348,,,-13598063.192226328,6014853.494644867
1440161,7-eleven #14396e,7215 Sand Point Way NE,,Seattle,WA,98115,6323,KING,Convenience Store,47.681313,-122.26415,,,-13610382.92027242,6053999.487459132
1440379,Wallingford Farmers Market,5315 Meridian Ave N,,Seattle,WA,98103,6136,KING,Farmers and Markets,47.667362,-122.33378,,,-13618134.096416356,6051693.060331722
1536008,Ot Rainier Convenience Store,4206 Rainier Ave S,,Seattle,WA,98118,1357,KING,Grocery Store,47.565434,-122.28825,,,-13613065.720000537,6034860.647647055
1662353,CVS Pharmacy 11684,18022 68th Ave NE,,Kenmore,WA,98028,2400,KING,Other,47.759182,-122.24899,,,-13608695.316791993,6066884.400993757
1644866,Saveway Grocery,404 Auburn Way S,Unit 2,Auburn,WA,98002,5418,KING,Convenience Store,47.30389,-122.2252,,,-13606047.026106022,5991818.489240295
1500124,Dulceria Mexico,841 Central Ave N,,Kent,WA,98032,2016,KING,Convenience Store,47.389774,-122.23169,,,-13606769.489601268,6005928.80252503
1576151,Federal Way Grocery Outlet 154,32945 Pacific Hwy S,,Federal Way,WA,98003,6482,KING,Supermarket,47.306496,-122.31448,,,-13615985.630244045,5992246.304552088
1500294,7-eleven #23559e,2353 140th Ave NE,,Bellevue,WA,98005,1861,KING,Convenience Store,47.631172,-122.1544,,,-13598165.606157858,6045712.877789753
1499974,Azmera Market,6464 Mlk Jr Way S,Ste 103,Seattle,WA,98118,3182,KING,Grocery Store,47.54414,-122.28413,,,-13612607.083698468,6031348.289809236
1402128,Roba's African Store n/a,10854 Myers Way S,,Seattle,WA,98168,1368,KING,Other,47.505341,-122.33327,,,-13618077.32347605,6024952.220415199
1494314,7-eleven #26939d,2429 Harbor Ave SW,,Seattle,WA,98126,2133,KING,Convenience Store,47.581383,-122.37346,,,-13622551.25381103,6037492.305001333
1501946,7-eleven #41883a,1830 Minor Ave,,Seattle,WA,98101,1414,KING,Convenience Store,47.617542,-122.33118,,,-13617844.665740293,6043461.674850469
1469213,Circle K Stores 2709648,511 S Dearborn St,,Seattle,WA,98134,1318,KING,Convenience Store,47.5956,-122.32662,,,-13617337.048862277,6039838.850437505
1469215,Circle K Stores 2709649,1013 NE 45th St,,Seattle,WA,98105,4613,KING,Convenience Store,47.661037,-122.31696,,,-13616261.70258121,6050647.592762552
1469233,Circle K Stores 2709650,2501 NE 75th St,,Seattle,WA,98115,4675,KING,Convenience Store,47.682762,-122.30029,,,-13614406.006669687,6054239.076458555
1469234,Circle K Stores 2709651,700 12th Ave,,Seattle,WA,98122,4408,KING,Convenience Store,47.608334,-122.31625,,,-13616182.66574275,6041941.164962454
1469235,Circle K Stores 2709652,812 NE 65th St,,Seattle,WA,98115,5540,KING,Convenience Store,47.67609,-122.31905,,,-13616494.36031697,6053135.93098522
